0.6166513118,0.0776455697
0.5664531889,0.3079589612
0.6631356450,0.4128023348
0.8785233763,0.5688041569
0.0306941899,0.3113436372
0.9807448676,0.4206380205
0.2706231477,0.7590522470
0.1600131971,0.0895502288
0.6641024465,0.4494856956
0.5782845291,0.3203028685
0.2295158269,0.2114555248
0.7931769783,0.5809576552
0.8645578375,0.2632074004
0.1114722006,0.1061531274
0.4963795606,0.0090778455
0.3864496836,0.6735063286
0.8868970996,0.1955224126
0.5828874419,0.7714630057
0.6146330532,0.9105519622
0.5184849898,0.2892674658
0.5278502969,0.8121850817
0.0094965243,0.4571612933
0.1723517320,0.6943576715
0.8040513957,0.9587021264
0.7748115143,0.0426967370
0.5572903256,0.2074989344
0.2620162675,0.1942896325
0.6074947630,0.6638474511
0.3526462521,0.7287167788
0.0046418746,0.2502348125
0.9466007200,0.1519185727
0.9743969557,0.5098298686
0.0144309326,0.0673316204
0.5306085889,0.8053782445
0.1600587068,0.0219038797
0.4033529485,0.6004154080
0.3402019293,0.1447771829
0.0141712280,0.3804999687
0.9509316970,0.4020311238
0.7864287686,0.1909267279
0.2776160384,0.2375947995
0.9052682454,0.5595864600
0.0624109712,0.5905202633
0.4451890419,0.6546041628
0.4760384441,0.6639106528
0.9965739165,0.5935530261
0.2230222034,0.4721068463
0.3932238370,0.5830026365
0.5862376861,0.7301285263
0.9232195921,0.3928997272
0.7118273189,0.7255877029
0.0090159129,0.2747026483
0.3326976273,0.8944120376
0.7329422198,0.7609468224
0.1883971809,0.6187139215
0.1214789763,0.9122763263
0.8433292584,0.5082076521
0.4989195192,0.2216342203
0.7308722383,0.8160148209
0.4715254280,0.4406630898
0.2136164543,0.2051247193
0.7801907604,0.4853142107
0.1357772814,0.6188894290
0.4392432168,0.6979698523
0.9362229387,0.7462720965
0.5112449826,0.5996108096
0.1605080409,0.8447351668
0.8961407023,0.5975745194
0.9614996156,0.3549128350
0.4495555362,0.4542109487
0.2801726100,0.0715987867
0.3589874331,0.3280657749
0.7031787298,0.2817295263
0.8699517912,0.0356416309
0.8298235183,0.3206672070
0.4403494737,0.5083006906
0.0815502825,0.6686668118
0.3227540131,0.9196269357
0.0399826061,0.7828601160
0.8486688208,0.1159124506
0.4582575007,0.6170714315
0.1296044491,0.1000077329
0.3953819448,0.7557381903
0.4224193203,0.5229890024
0.8483956250,0.1469129386
0.9493598399,0.8107197120
0.8950961551,0.6501163428
0.9154315370,0.6315038294
0.3765683878,0.5279407868
0.6820495304,0.8736420900
0.8257885552,0.5134857112
0.1988915598,0.1724765923
0.1892920913,0.1345332287
0.8518599014,0.0589266604
0.5175342265,0.5600882314
0.4695407563,0.8177112830
0.7501803685,0.5635889504
0.4784755846,0.2280674792
0.9324885179,0.0079339001
0.0755715958,0.5451336666
0.0017335975,0.6133896583
0.6551861148,0.4278098156
0.1307027241,0.1327955300
0.6111446071,0.6685358921
0.8715527955,0.7183097860
0.0203285094,0.0484044296
0.5618329995,0.1888330212
0.1934811995,0.7702519316
0.0522828098,0.0189240812
0.1072392436,0.7753813437
0.5388197475,0.2825020659
0.8545768558,0.3451129101
0.1688115375,0.7286320040
0.8686772871,0.4745930175
0.8494408568,0.2854208811
0.0156554308,0.8272869966
0.9810617304,0.4185330903
0.0020830756,0.1322398712
0.3814634807,0.4835738799
0.0003984049,0.1723386712
0.7751021584,0.0230922034
0.1175908323,0.5528580500
0.5850057866,0.0255139306
0.3062283442,0.8688745601
0.9090523566,0.1086550531
0.2848260114,0.7852268321
0.5475647047,0.8935402393
0.8621167038,0.0213570716
0.8267817632,0.7932956933
0.9698155256,0.6883558114
0.7545194045,0.6231120283
0.9905636062,0.8248394309
0.2210538336,0.8018042633
0.0396460646,0.3848453259
0.0489073464,0.5658783601
0.3420550976,0.0152532180
0.4376833227,0.8416047227
0.2992212145,0.6187495230
0.8756067114,0.5701705287
0.3130975773,0.0166393322
0.1503438331,0.9882216525
0.8111864113,0.8609982112
0.8211670930,0.8944637011
0.5649941575,0.5353451983
0.7263560694,0.7305391796
0.9081059387,0.5056116281
0.2902727004,0.7361751630
0.8700469619,0.0665449242
0.3293079433,0.1837771279
0.8268920335,0.9293828741
0.1106325069,0.2562259795
0.8017657077,0.4206219324
0.5897637550,0.4036264591
0.1614007537,0.1924226170
0.5489258300,0.6242296878
0.3384729627,0.3217272253
0.2816840502,0.5453133734
0.7141129988,0.3672721775
0.4553356392,0.0213166243
0.1449441247,0.7993291685
0.2020741230,0.8601312023
0.4535269244,0.9068101796
0.3586839280,0.4517354186
0.8652459029,0.2050642818
0.9001477635,0.5765290802
0.5601788579,0.7925752302
0.8882843957,0.1165700601
0.5383414972,0.0456153377
0.9070700396,0.1395121643
0.5931502412,0.7191270811
0.0421949548,0.1001911275
0.9042208817,0.8257251053
0.8264194539,0.4714924526
0.7722498490,0.4604036187
0.2346002229,0.0558909028
0.6644624001,0.8334445876
0.3380828681,0.6645094972
0.7681432360,0.6022988940
0.5563990328,0.1005887347
0.6744455555,0.5282177477
0.4978658084,0.1394769990
0.5087590857,0.1321882615
0.7774658397,0.1706455136
0.3231178017,0.6278589422
0.5500218111,0.6641038217
0.0786143951,0.7038549947
0.3437589883,0.9261187972
0.6206473023,0.4030149246
0.5104077252,0.3287089866
0.1387941156,0.1787885513
0.2422213597,0.0954794741
0.7022096130,0.3858179080
0.8923342789,0.4896299400
0.9865493972,0.0125939207
0.9027451561,0.7567018075
0.1310751064,0.7446862377
0.8688383589,0.7222048208
0.2236206474,0.9456683241
0.9845242523,0.4710535241
0.9518738602,0.3048294558
0.8901502416,0.6624520100
0.2278930174,0.5916950838
0.2915202798,0.6589918887
0.4914433417,0.2171406789
0.8389322122,0.8105771278
0.1967247423,0.3639691542
0.0362978591,0.3106672992
0.3863480731,0.1565729717
0.4223968597,0.8304237416
0.1941092540,0.3683823153
0.8084678087,0.8988084260
0.1880129842,0.2630370699
0.5889212314,0.7496091904
0.7867881640,0.7562676944
0.5681688850,0.3919823381
0.2652787882,0.4929551791
0.9929800294,0.7894789092
0.5892329186,0.3483790545
0.0820668618,0.0368141287
0.7751201754,0.0006937197
0.1560246603,0.0167194567
0.8048067102,0.0896379841
0.5433464437,0.3042135556
0.9015711143,0.6053516581
0.0227426156,0.4640286451
0.1940222030,0.8955935418
0.6040876540,0.6259050343
0.7926719948,0.0467860588
0.7113979866,0.9800199059
0.2490452512,0.8512264474
0.0863949161,0.0982050284
0.2047968301,0.5001727483
0.2384765265,0.3614806018
0.4333311998,0.9164505183
0.5591021493,0.5253086134
0.5042845875,0.6137011845
0.4786086227,0.6685854510
0.1954903207,0.6011488437
0.3354848153,0.3058645119
0.9379307967,0.8461794317
0.6509421383,0.6299994043
0.2817877447,0.0870422239
0.8626583385,0.8586387111
0.7451289871,0.6741906773
0.7498604660,0.8882335421
0.8592445734,0.7746331017
0.7547540398,0.6183501217
0.1946643604,0.6520687328
0.9539802952,0.8272394613
0.4707165079,0.7674688284
0.1851185251,0.4241618263
0.6463497720,0.9692581806
0.9785642191,0.0430709200
0.0469951721,0.6127863741
0.9761460656,0.5055009196
0.2549637342,0.2518817521
0.4662740828,0.8070655208
0.4983063202,0.8925872033
0.1841698761,0.7745280953
0.9333794285,0.3279066769
0.3853759770,0.2795021214
0.5900153929,0.1197156537
0.5716253217,0.8087854293
0.6148004469,0.4024412895
0.0135938543,0.4417249864
0.1592775418,0.5561222493
0.0958626016,0.6476851133
0.3456535225,0.3751013428
0.6657036814,0.1728535674
0.7937329836,0.1746320984
0.9551184194,0.2227954286
0.2424922839,0.4244594393
0.4455099773,0.4102997316
0.3834830134,0.3245944395
0.7331972633,0.9155973948
0.4303327837,0.7344093211
0.4512265302,0.3800017580
0.7932908721,0.1060032686
0.5671301189,0.6550250776
0.2788412668,0.9642580683
0.1139468540,0.2948784189
0.5416404913,0.7423943169
0.4708098430,0.3183005186
0.8367600912,0.4921230612
0.4270706587,0.8176329874
0.8491176353,0.1938222837
0.8073014035,0.4444836152
0.5864182823,0.1396660528
0.5849025546,0.2576161693
0.3086810478,0.6037985208
0.2680137769,0.7221174896
0.4352969645,0.0753468401
0.7492424012,0.6253234779
0.1159720174,0.2913725840
0.7979826315,0.0694199857
0.8807960234,0.3034191540
0.0877897788,0.3594690066
0.5865098048,0.2443247416
0.4331918504,0.3670998152
0.1864397712,0.0235413631
0.1090269579,0.5178361624
0.7621099412,0.0974229419
0.8992677123,0.4929158001
0.1994585436,0.3057035610
0.5524178996,0.7435739473
0.4450926404,0.8206225518
0.9329431952,0.6256023984
0.7297275772,0.0237138172
0.7211251068,0.2254784172
0.4436305000,0.4757586055
0.8259490914,0.9901025915
0.8036221003,0.7728687358
0.2764788580,0.8088662269
0.8925393222,0.2167168598
0.9928702315,0.9436832812
0.3732591897,0.7015994078
0.1481897753,0.2992285345
0.2130544111,0.0187739409
0.8769288291,0.1845314827
0.1861109478,0.2288276529
0.9440623800,0.9663179445
0.9909975524,0.7952023596
0.5167707288,0.9569076986
0.7001344538,0.5656257465
0.2151279196,0.7196879199
0.6057076919,0.7132096693
0.8777892935,0.1558425686
0.8243096707,0.6939539799
0.0355739273,0.3479502419
0.2942603419,0.7579846746
0.1846827094,0.3486604179
0.7069009240,0.4503726596
0.2151938532,0.0364678716
0.2292066500,0.7526261616
0.5306223900,0.5582673685
0.5660531100,0.2003621693
0.4782207690,0.9724453606
0.2945405010,0.8613709932
0.4263566751,0.7022920795
0.5189279056,0.4249194679
0.1239644295,0.9558233204
0.6520594555,0.7700881721
0.0031041727,0.1805606977
0.7412985234,0.9312042660
0.8556240942,0.5801751146
0.3479259568,0.1765239439
0.5214425854,0.1299378736
0.5965836954,0.9176005331
0.4754258983,0.3323374458
0.3039538205,0.7454931719
0.2159529820,0.5049595948
0.0458668144,0.9591141824
0.4779691073,0.4931487606
0.2603721629,0.1489799420
0.3985789732,0.8379173012
0.9971209926,0.5450111247
0.5438787674,0.8471603841
0.0171382185,0.7714375060
0.3783390308,0.4078293794
0.4562654205,0.9152717571
0.1619639399,0.4005407839
0.0061537782,0.0394353020
0.7811271763,0.1796884502
0.2960483127,0.5974104197
0.4888655020,0.9421215148
0.4255013124,0.1058759926
0.7969938217,0.2703169173
0.9418519791,0.7795941607
0.5239439926,0.9747650421
0.1968346522,0.8888372239
0.9338503620,0.5043456905
0.6400692455,0.8094309497
0.5769493908,0.8208506396
0.3940747907,0.0529726589
0.5142363738,0.2295233714
0.9911210287,0.6092736632
0.5934973678,0.3565715606
0.3335442104,0.7904826601
0.0158730252,0.1736127520
0.6805867930,0.3734066624
0.6261068737,0.1808658350
0.0407698933,0.3121590500
0.6947747806,0.8750862116
0.3184506253,0.8383336790
0.2645694516,0.8253481697
0.7011497245,0.4975153940
0.6267400124,0.0150274628
0.7114162074,0.6437953288
0.7465273002,0.1197864643
0.6830639099,0.4625147512
0.3960787646,0.8140618671
0.0129825998,0.7610805353
0.8670216258,0.9008048114
0.4126350209,0.7357643464
0.5137915486,0.0467325606
0.5902433859,0.6196724771
0.2691871680,0.6605640244
0.3689740914,0.2363817220
0.4084907380,0.2359141771
0.2840089233,0.8718474411
0.7338490501,0.8636548812
0.4025376091,0.7601929963
0.1035621648,0.3064019365
0.1927243209,0.6108079099
0.3230663425,0.0576867159
0.1815045470,0.4041094461
0.7010499524,0.0292386128
0.5913949228,0.0358293768
0.5201741297,0.1374317816
0.3883262305,0.0990678012
0.9269200950,0.2871035596
0.2680152943,0.7237544545
0.6164579422,0.9957045740
0.8147751896,0.9182384368
0.0923832019,0.6221366083
0.0652181327,0.0490277479
0.5762636347,0.3621289463
0.5912853889,0.0858100069
0.5297017329,0.0221356361
0.3491347976,0.6785782408
0.1260873059,0.1366201802
0.8517903648,0.6830670308
0.6057447908,0.2586324868
0.5967328138,0.0413517795
0.4652178855,0.2710340377
0.3660223040,0.2219569018
0.8651582734,0.7166831217
0.1064621492,0.4369686379
0.2155291938,0.2553177008
0.0526346154,0.4108722106
0.0349103164,0.5424160766
0.7833703311,0.8520696108
0.2924420374,0.3792023701
0.4192312750,0.9084620786
0.8022018484,0.3709077946
0.8873226809,0.0193491268
0.1429899977,0.8711513388
0.4286659376,0.5848531826
0.6192194086,0.7277240298
0.6133886030,0.6511532958
0.0659218461,0.1487043580
0.1075712566,0.9291911946
0.7415262695,0.0217749228
0.6284886666,0.1020345531
0.4889849690,0.3270683603
0.3998647168,0.2512684226
0.3984435639,0.2059282967
0.3228189203,0.0236074412
0.4655972312,0.8995574667
0.1466092641,0.9979043616
0.4483630019,0.6502260963
0.8832136297,0.1678509575
0.2586291228,0.3207314366
0.4451181468,0.0976212220
0.0054443710,0.7366233372
0.3849008471,0.4689366901
0.3691461977,0.0763647788
0.6512306222,0.9423129085
0.0353098651,0.2653151319
0.7299400818,0.0953713254
0.8584516843,0.9217109429
0.8032013892,0.3355760848
0.1321681269,0.2813116843
0.7596525230,0.8457023016
0.9558679646,0.9147104886
0.1556413903,0.4266010623
0.4252596527,0.2667771471
0.7095429533,0.4296427900
0.2449531494,0.2095026585
0.3667345592,0.6035931117
0.7526560249,0.7813085811
0.7354168429,0.6377480023
0.0687776396,0.0557823532
0.6437081362,0.7549430230
0.2542561158,0.3393170125
0.1433277554,0.1131257726
0.1526037368,0.4608982987
0.3463711202,0.0026840187
0.9921800842,0.6502632967
0.3965027246,0.3617218507
0.1945144139,0.7548222785
0.6465540691,0.3262596421
0.0818457131,0.1577960340
0.4862230667,0.9049013829
0.8326516903,0.3901168926
0.8181842828,0.4400772428
0.9619782218,0.6842260014
0.4194748601,0.4829082827
0.3135317319,0.7707458044
0.7521072998,0.7062024097
0.4234545119,0.8225331931
0.1475473585,0.9075803554
0.7839277529,0.1875230893
0.8663279204,0.6964995935
0.9193615162,0.1423724577
0.7677818719,0.9686097234
0.2644145177,0.9523596854
0.9358692230,0.4671088661
0.9427997692,0.7738744582
0.6913974333,0.4393182571
0.5007771574,0.6702347654
0.4878178997,0.5741040248
0.9209385884,0.0527750857
0.1684672819,0.6851509141
0.8816877388,0.9455387599
0.3798685567,0.3703439841
0.2223216376,0.2278424678
0.5727347899,0.9683473349
0.6168293445,0.5080409579
0.3185983047,0.8746552659
0.3593848884,0.1666147931
0.8172070770,0.2649562083
0.3690279560,0.8791947657
0.9128717792,0.4882604526
0.0067165281,0.4772944198
0.0674948491,0.9699172876
0.3857945191,0.7294560125
0.0604560615,0.9030942191
0.7660156976,0.5953158537
0.0305160455,0.9280207864
0.0217371080,0.8726027149
0.3412708602,0.6801684475
0.3096877778,0.7447328672
0.9512596094,0.2055572771
0.6749859018,0.8649520100
0.1855884288,0.8886775034
0.4504196558,0.2127819913
0.9490265340,0.6001727464
0.2219219224,0.7466047959
0.5735088282,0.1974906454
0.6853092535,0.4810275647
0.7748620059,0.1014400489
0.3345460636,0.2408687088
0.6113156069,0.8292048855
0.1283785081,0.5544729067
0.0979517553,0.6625039827
0.0945605376,0.1186113675
0.6459475121,0.7646243205
0.9636503875,0.2673013604
0.5659610286,0.1957988885
0.8344951821,0.9528421985
0.9644498165,0.5109360680
0.1413642897,0.8721872594
0.8009127583,0.0971452825
0.3410495596,0.9236391828
0.5622842309,0.9483341653
0.1406227867,0.5500548125
0.3641889328,0.1937014169
0.1705938655,0.5988109507
0.2862012926,0.6783797993
0.8167044427,0.9589408896
0.2453277659,0.2110749809
0.5579477458,0.9220357534
0.7837556949,0.8451451927
0.8581155749,0.6333967753
0.4757574714,0.0848845455
0.8810413989,0.1161617576
0.2821230120,0.6168153866
0.8620400423,0.1176357531
0.7657121822,0.8615305426
0.3353517146,0.6414847396
0.2190407883,0.5708683210
0.3478464422,0.1647785069
0.2198314550,0.0019522957
0.9698155515,0.6316600566
0.0239392730,0.0069377592
0.3315244212,0.4311831417
0.3104960833,0.2083548913
0.8656522471,0.8683423822
0.1914371354,0.3724194886
0.8641712371,0.9187081859
0.4658009464,0.4609455065
0.0584943023,0.5016176794
0.8018428507,0.9116398473
0.1625134334,0.7692169628
0.1803987265,0.2369106872
0.3675981348,0.1614980403
0.6378656244,0.8910841172
0.1683483847,0.0543962536
0.3944409143,0.9098823319
0.4387826928,0.3065512047
0.9361463673,0.5764796181
0.1675981791,0.3267116843
0.1539329868,0.2915576569
0.2352748616,0.1746788466
0.6485842940,0.8499143244
0.8085489061,0.1105191468
0.5991391950,0.2220737662
0.4320373645,0.1011733159
0.9198789742,0.7035593745
0.3281877027,0.1365677394
0.4467626218,0.7174485565
0.5194501792,0.8405677609
0.7398191192,0.8320029536
0.5542413130,0.4262391497
0.1308172858,0.0390500704
0.2791103317,0.7018359390
0.3452605251,0.1930962643
0.4380042908,0.1458184858
0.3186058036,0.9168052519
0.8964415393,0.8599807278
0.1580587088,0.9891284527
0.7944861089,0.5563532145
0.8755570608,0.2697640334
0.0516492591,0.3451572866
0.9453946339,0.8525478800
0.9721003671,0.1654117251
0.2809410780,0.2357202815
0.4111950418,0.5850181475
0.8989959579,0.8637387579
0.9704973541,0.7567333521
0.4651199753,0.5788694126
0.2306386288,0.6877711644
0.1241579566,0.1875954616
0.4338273568,0.3514713582
0.5715758876,0.7084568358
0.0718767798,0.4634829017
0.1975577227,0.8820616472
0.1990424220,0.4364639689
0.6366030087,0.7992218335
0.6956924918,0.0231890334
0.8442654028,0.9447268133
0.3042034500,0.8990416286
0.2001914952,0.0597031335
0.8905232514,0.8923064432
0.8198379797,0.9092036675
0.7057906408,0.5098011322
0.1163276573,0.9493587018
0.7000517634,0.3663818142
0.3163924764,0.5673770849
0.4761101836,0.7557007075
0.6442174062,0.0534725210
0.2831893009,0.9036719502
0.1363437603,0.2375194735
0.9521650741,0.2627390047
0.2174496120,0.5679051513
0.9409562088,0.6300593105
0.8108430087,0.8961081738
0.0565695484,0.6637938268
0.4514243961,0.2638040534
0.7227516422,0.0305779313
0.7857928337,0.1184716099
0.1282266680,0.0226942695
0.1922998834,0.4403403762
0.5886894946,0.8738762619
0.0064309501,0.8596286618
0.2064201411,0.6210255495
0.3454456072,0.6281381575
0.6857861503,0.6965208593
0.1228225803,0.9762359146
0.4927077841,0.4676696331
0.5236139935,0.2568356619
0.8077067259,0.2355331607
0.9328083777,0.3888680864
0.7481486781,0.8127799735
0.3856590161,0.0019059951
0.7916327604,0.3740554345
0.1933461325,0.7687375090
0.9800249394,0.6613790844
0.2132278858,0.9620067044
0.0170904253,0.3764915995
0.1801722042,0.0029699468
0.3353317579,0.1902520300
0.2362079581,0.1412945623
0.5551307306,0.2761458302
0.1091261764,0.4264346521
0.2237604896,0.0941976551
0.1000355736,0.6040728879
0.6958181396,0.1527585073
0.7994830205,0.6836212665
0.4918926020,0.8137931705
0.7534693227,0.8902799393
0.3318795514,0.4038209035
0.9056896355,0.2251506513
0.0680142073,0.9163442910
0.2303501894,0.7003366348
0.7648312515,0.5452783847
0.7378721662,0.8792706453
0.1792878227,0.2752149939
0.3621276160,0.7954672727
0.9000159270,0.7252455643
0.7663075895,0.4008047326
0.5052986902,0.3866804874
0.8704258136,0.8780974583
0.0904091839,0.3549529573
0.0995581095,0.0782756123
0.0799210734,0.3399268797
0.7708082125,0.4359193500
0.4123968404,0.7015566041
0.1562710290,0.5303322339
0.9980730518,0.8727434605
0.9132564556,0.3817305409
0.0109696259,0.7654766654
0.6774046709,0.3577763871
0.7204087076,0.3265955875
0.9889853205,0.4849821431
0.4197865962,0.9713665920
0.2145927688,0.5932160133
0.0945123240,0.8556109401
0.0252797824,0.5295880228
0.4892765490,0.5965870235
0.0769937184,0.2209338615
0.1489180304,0.8941591335
0.3938947449,0.6387056695
0.3854105241,0.2961590183
0.7872955845,0.0598129438
0.3015510436,0.8182655569
0.9899828468,0.2443349239
0.1307099815,0.8802961987
0.5963170680,0.0694341475
0.9933461484,0.7590390476
0.0462124564,0.7414291832
0.1201522774,0.1445701070
0.1249619125,0.5519088169
0.9530448832,0.9113609972
0.4372943398,0.6557004947
0.5141491674,0.1694928187
0.0616819583,0.0306083072
0.7758839257,0.5530248317
0.9229469505,0.3150272394
0.4288830196,0.9152089333
0.3858347431,0.9091267236
0.5128301321,0.1428012250
0.3901363252,0.5418556712
0.2997417775,0.3947799754
0.6328423283,0.8554765813
0.5953717224,0.2324618002
0.8636424006,0.4733438215
0.3174913490,0.7118075906
0.8772204696,0.3039760646
0.9911774222,0.2528613191
0.6942422736,0.3123854814
0.0008870972,0.1273138713
0.2907557077,0.4351138582
0.8921386111,0.8406758487
0.1640775323,0.6785100757
0.3642072396,0.2218034570
0.9521729122,0.3555367572
0.6582758950,0.0501786345
0.7475375093,0.8422031318
0.4454707490,0.8697704123
0.9825305293,0.1474086147
0.8764571620,0.8400965945
0.0775817613,0.1612561419
0.8694536048,0.9408657202
0.2792557894,0.0945032452
0.3867089163,0.6385190590
0.3367705091,0.7834455977
0.2243865133,0.7680008310
0.4856029100,0.1098169408
0.6230475433,0.2981316911
0.2238286429,0.8447174535
0.4536173078,0.2605398557
0.4850574910,0.4674394215
0.1778397051,0.1639172119
0.8549226098,0.0570129521
0.5915200135,0.0284177987
0.2738211773,0.4575753972
0.0291608024,0.0221172078
0.5589494339,0.0995895431
0.7944429170,0.2721258241
0.5493448904,0.4827561316
0.5662420878,0.6841802686
0.2793717736,0.6560518753
0.7471473269,0.7896843869
0.3270573058,0.7378219195
0.4009815808,0.2821127993
0.3603877755,0.5581188405
0.3447272708,0.0500849054
0.6843961077,0.8988253703
0.4767514493,0.1760847074
0.9925611396,0.5503576765
0.7417549853,0.8663143614
0.9542249440,0.9627208581
0.7480461039,0.8016476781
0.6624319479,0.1890053221
0.7143660353,0.0091527887
0.1550844050,0.6174197574
0.3447920655,0.9670242056
0.4826905724,0.8748724546
0.5790224134,0.2087169974
0.2551749312,0.7705440960
0.5542448077,0.5627046160
0.1020425045,0.1203526175
0.8933952749,0.5077707883
0.1678731385,0.0843004918
0.6525565442,0.6461352996
0.1530892808,0.1464292126
0.5119895986,0.2356423187
0.4465032368,0.2562429174
0.1002212257,0.4891821981
0.1123224100,0.1581632792
0.5459450908,0.7941853840
0.4254335023,0.8400157053
0.0185832060,0.4141887772
0.4969876505,0.4771245269
0.2143910271,0.4363702898
0.9361508806,0.5028937015
0.3668768227,0.2025925584
0.8256573634,0.2321211616
0.5285252892,0.5479877505
0.7335648070,0.4727398447
0.4757377824,0.6436028970
0.1871135689,0.4466939677
0.7973244864,0.8087516359
0.9920015525,0.5324645017
0.2085892529,0.1360707432
0.0292758898,0.9660694346
0.0625721906,0.0719236069
0.5802290684,0.8377113778
0.3132435279,0.2282302074
0.4192794688,0.6171560381
0.5781288123,0.2681022575
0.5047928718,0.3966492941
0.6436518562,0.5288293837
0.3347030256,0.0822591427
0.5159515846,0.0723275746
0.7898680193,0.0818405643
0.0873778100,0.4637665691
0.7205461482,0.3650637435
0.6317665563,0.0022400926
0.2151167370,0.0606961532
0.3252626243,0.1730589752
0.5827110909,0.4484966605
0.2173103046,0.9045947725
0.9226984906,0.6242242052
0.6026514329,0.9592039037
0.7624229498,0.2790044715
0.8872337614,0.2676445140
0.4086425160,0.9914350966
0.2644730071,0.6206511971
0.6190668930,0.8080290535
0.2539559225,0.6573545278
0.0292326389,0.5901844412
0.9892045886,0.2960300748
0.6856200916,0.1694543004
0.8833222249,0.0212258311
0.2064923592,0.9913771197
0.4778547963,0.1119774002
0.7675311600,0.7731931367
0.0851111446,0.3975009882
0.3020280924,0.6360686944
0.1199075204,0.5480620544
0.9906221691,0.9804567886
0.7319009568,0.9403357276
0.2637268527,0.3291546232
0.6467622521,0.7862824785
0.6121564549,0.5703657734
0.1690097119,0.6421644687
0.4610661173,0.0332080952
